Orario di rilevazione	Numero dispositivo 	Numero di serie	Potenza [W]	Energia di oggi [kWh]	Temperatura [°C]	Tensione griglia [V]	Corrente griglia [A]	Frequenza di rete [Hz]	Tens. Fotov. 1 [V]	Corr. fotov. 1 [A]	Tens. Fotov. 2 [V]	Corr. fotov. 2 [A]	Tens. Fotov. 3 [V]	Corr. fotov. 3 [A]	Stato	Moduli C.C.	Errore	Pannello fotovoltaico	Limite di potenza [W]	Posizione di fase	CosPhi
2019-09-01 20:10:00	7	102302N182	0	2.117	44	233	0.092	50	346.2	0	341.7	0	338	0	51		1043	0	16000		
2019-09-01 20:10:00	8	102402N182	2	2.695	43	234	0.153	50	251.8	0	270.4	0.001	251.2	0	60		1043	0	16000		
2019-09-01 20:10:00	9	102502N182	0	0	39	233	0	49.99	516	0	516.7	0	515.7	0	70		1364	0	16000		
2019-09-01 20:10:00	10	102602N182	3	2.664	45	233	0.312	49.99	271.6	0	366.4	0.009	266.6	0	80		1043	0	16000		
2019-09-01 20:10:00	11	102702N182	0	2.102	44	234	0.063	49.99	292	0	289.8	0	291.2	0	50		1043	0	16000		
2019-09-01 20:10:00	12	054202N182	0	1.562	42	233	0.015	49.99	316.2	0	304.6	0	0	0	50		1043	0	16000		
2019-09-01 20:10:00	13	029901N182	0	1.395	42	233	0.041	49.99	267.5	0	317.9	0.014	0	0	50		1043	0	16000		
2019-09-01 20:20:00	1	029501N182	0	0	38	233	0	49.99	228.6	0	229.1	0	0	0	70		1222	0	16000		
2019-09-01 20:20:00	2	101802N182	0	2.719	42	233	0	49.99	256	0	261.8	0	266.9	0	51		1043	0	16000		
2019-09-01 20:20:00	3	101902N182	0	0	38	242	0	49.99	232.6	0	230.6	0	233.3	0	51		1040	0	16000		
2019-09-01 20:20:00	4	102002N182	0	2.148	42	233	0	49.99	229.3	0	232.9	0	233.5	0	51		1040	0	16000		
2019-09-01 20:20:00	5	102102N182	0	2.906	43	233	0.002	49.99	275.7	0	269.6	0	262.3	0	50		1043	0	16000		
2019-09-01 20:20:00	6	102202N182	0	2.961	42	233	0.007	49.99	266.7	0	264.6	0	264.6	0	50		1043	0	16000		
2019-09-01 20:20:00	7	102302N182	0	2.117	42	232	0	49.99	231.3	0	231	0	230.2	0	51		1043	0	16000		
2019-09-01 20:20:00	8	102402N182	0	2.695	42	233	0	49.99	256.1	0	254.7	0	262	0	51		1043	0	16000		
2019-09-01 20:20:00	9	102502N182	0	0	38	233	0	49.99	229	0	227.8	0	227.2	0	70		1364	0	16000		
2019-09-01 20:20:00	10	102602N182	0	2.664	44	233	0	49.99	250.4	0	251.5	0	250.9	0	51		1043	0	16000		
2019-09-01 20:20:00	11	102702N182	0	2.102	42	233	0	49.99	233.3	0	236.8	0	238.6	0	50		1043	0	16000		
2019-09-01 20:20:00	12	054202N182	0	1.562	41	233	0	49.99	233.9	0	234.1	0	0	0	50		1043	0	16000		
2019-09-01 20:20:00	13	029901N182	0	1.395	41	232	0	49.99	223.9	0	223.4	0.001	0	0	50		1043	0	16000		
2019-09-01 20:30:00	1	029501N182	0	0	37	235	0	49.98	224.3	0	225.6	0	0	0	70		1222	0	16000		
2019-09-01 20:30:00	2	101802N182	0	2.719	41	234	0	49.98	226.1	0	229.4	0	230.9	0	51		1043	0	16000		
2019-09-01 20:30:00	3	101902N182	0	0	38	243	0	49.98	230.4	0	228.4	0	230.9	0	51		1040	0	16000		
2019-09-01 20:30:00	4	102002N182	0	2.148	41	234	0	49.98	230.6	0	231.7	0	234.9	0	51		1040	0	16000		
2019-09-01 20:30:00	5	102102N182	0	2.906	41	234	0	49.98	227.7	0	229.2	0	229.6	0	50		1043	0	16000		
2019-09-01 20:30:00	6	102202N182	0	2.961	41	235	0	49.98	218.9	0	220.9	0	221.5	0	50		1043	0	16000		
2019-09-01 20:30:00	7	102302N182	0	2.117	40	234	0	49.98	230	0	229.8	0	229.3	0	51		1043	0	16000		
2019-09-01 20:30:00	8	102402N182	0	2.695	41	235	0	49.98	232.7	0	233.7	0	231.4	0	51		1043	0	16000		
2019-09-01 20:30:00	9	102502N182	0	0	38	234	0	49.99	229.9	0	230.7	0	230.1	0	70		1364	0	16000		
2019-09-01 20:30:00	10	102602N182	0	2.664	41	234	0	49.99	229.3	0	230.6	0	226.2	0	51		1043	0	16000		
2019-09-01 20:30:00	11	102702N182	0	2.102	40	234	0	49.99	230.2	0	228.8	0	228.1	0	50		1043	0	16000		
2019-09-01 20:30:00	12	054202N182	0	1.562	40	234	0	49.99	232.1	0	232.8	0	0	0	50		1043	0	16000		
2019-09-01 20:30:00	13	029901N182	0	1.395	40	234	0	49.99	227.8	0	227.8	0	0	0	50		1043	0	16000		
2019-09-01 20:40:00	1	029501N182	0	0	24	149	0	50	99.2	0	102.9	0	0	0	0		0	0	16000		
2019-09-01 20:40:00	2	101802N182	0	2.719	18	107	0	50	92.6	0	101	0	103.3	0	0		0	0	16000		
2019-09-01 20:40:00	3	101902N182	0	0	10	66	0	49.99	54.7	0	54.2	0	54.7	0	0		0	0	16000		
2019-09-01 20:40:00	4	102002N182	0	2.148	18	107	0	50.01	90	0	96.5	0	94.2	0	0		0	0	16000		
2019-09-01 20:40:00	5	102102N182	0	2.906	25	149	0	50	133.9	0	132.8	0	123.5	0	0		0	0	16000		
2019-09-01 20:40:00	6	102202N182	0	2.961	24	141	0	50	129.6	0	121.1	0	111.2	0	0		0	0	16000		
2019-09-01 20:40:00	7	102302N182	0	2.117	16	94	0	50	79.8	0	79.4	0	79.8	0	0		0	0	16000		
2019-09-01 20:40:00	8	102402N182	0	2.695	16	94	0	50	86.9	0	84.1	0	88.5	0	0		0	0	16000		
2019-09-01 20:40:00	9	102502N182	0	0	15	94	0	50	79.1	0	80.8	0	78.4	0	0		0	0	16000		
2019-09-01 20:40:00	10	102602N182	0	2.664	12	70	0	49.99	58.7	0	62.8	0	60.2	0	0		0	0	16000		
2019-09-01 20:40:00	11	102702N182	0	2.102	12	70	0	49.99	57.1	0	57.1	0	57.3	0	0		0	0	16000		
2019-09-01 20:40:00	12	054202N182	0	1.562	16	94	0	50	79.2	0	77.9	0	0	0	0		0	0	16000		
2019-09-01 20:40:00	13	029901N182	0	1.395	8	47	0	49.99	37.9	0	37.9	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 20:50:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:00:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:10:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:20:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:30:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:40:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 21:50:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:00:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:10:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:20:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:30:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:40:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 22:50:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:00:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	2	101802N182	0	2.719	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	4	102002N182	0	2.148	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	5	102102N182	0	2.906	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	6	102202N182	0	2.961	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	7	102302N182	0	2.117	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	8	102402N182	0	2.695	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	9	102502N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	10	102602N182	0	2.664	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	11	102702N182	0	2.102	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	12	054202N182	0	1.562	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-01 23:10:00	13	029901N182	0	1.395	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	1	029501N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	2	101802N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	3	101902N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	4	102002N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	5	102102N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	6	102202N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
2019-09-02 23:00:00	7	102302N182	0	0	0	0	0		0	0	0	0	0	0	0		0	0	16000		
